    1/resolution    CC
    0.441070949    -0.025006869
    0.441100307    -0.024577488
    0.441129170    -0.023146586
    0.441167493    -0.021956713
    0.441202541    -0.021004988
    0.441235910    -0.022620288
    0.441262563    -0.020988337
    0.441291889    -0.021103668
    0.441322813    -0.019721271
    0.441348670    -0.018415976
    0.441370131    -0.017092914
    0.441390582    -0.014974613
    0.441414189    -0.014110711
    0.441443597    -0.013034884
    0.441467206    -0.012561406
    0.441495573    -0.010845977
    0.441518119    -0.010006133
    0.441549882    -0.010073414
    0.441581479    -0.010236854
    0.441612381    -0.011187373
    0.441645240    -0.008695556
    0.441676854    -0.006405046
    0.441705094    -0.006493203
    0.441738382    -0.004938592
    0.441770604    -0.003027324
    0.441799246    -0.003735093
    0.441832553    -0.000709478
    0.441868803    -0.000174702
    0.441897287    -0.001073741
    0.441925718     0.000157625
    0.441950871     0.003595321
    0.441979400     0.006336422
    0.442012605     0.009278147
    0.442035849     0.008453895
    0.442058125     0.007001503
    0.442086581     0.006415779
    0.442118144     0.006615278
    0.442150060     0.004310815
    0.442172210     0.004486714
    0.442202284     0.005922579
    0.442243737     0.007791560
    0.442274122     0.008785475
    0.442303155     0.007728151
    0.442328060     0.008722801
    0.442356701     0.006996696
    0.442391379     0.005757293
    0.442426520     0.005308377
    0.442461394     0.004222956
    0.442496498     0.004739792
    0.442533570     0.004316904
    0.442564806     0.003351301
    0.442591211     0.003377686
    0.442616795     0.004912640
    0.442640939     0.001166762
    0.442673980     0.003142891
    0.442711507     0.003137341
    0.442738413     0.001768095
    0.442767793     0.003432568
    0.442802168     0.000443664
    0.442826214    -0.000101941
    0.442857478     0.001721942
    0.442886431     0.002017319
    0.442917396     0.001378971
    0.442939127     0.001015101
    0.442975894     0.001748979
    0.443008629     0.000742268
    0.443040726     0.001427846
    0.443068979     0.002041712
    0.443103771     0.000466470
    0.443133227    -0.000585165
    0.443170590     0.003710839
    0.443200329     0.003640357
    0.443232335     0.004300326
    0.443259470     0.004913891
    0.443283866     0.002211882
    0.443309697     0.003580379
    0.443343150     0.005760628
    0.443369858     0.005096865
    0.443402066     0.004426101
    0.443434785     0.003928115
    0.443462921     0.002432580
    0.443487828     0.000955862
    0.443517070     0.000479269
    0.443548008    -0.000065695
    0.443586627    -0.002342050
    0.443622588    -0.003444051
    0.443647378    -0.004076205
    0.443677228    -0.004969901
    0.443708438    -0.004228467
    0.443733875    -0.005552064
    0.443770847    -0.007122659
    0.443802648    -0.008550384
    0.443832758    -0.010384525
    0.443853221    -0.008939134
    0.443878613    -0.009448615
    0.443911181    -0.009823897
    0.443940488    -0.008489166
    0.443968420    -0.006209660
    0.444001505    -0.003136932
    0.444032978    -0.003043876
    0.444061830    -0.002109282
    0.444089669    -0.002044244
    0.444116602    -0.002159240
    0.444143128    -0.001999032
    0.444167947    -0.001386179
    0.444193308    -0.001378325
    0.444218646     0.000779738
    0.444248031     0.003413619
    0.444282963     0.005416116
    0.444314924     0.005818294
    0.444348356     0.007897863
    0.444375693     0.008234624
    0.444398092     0.007213969
    0.444428604     0.007582668
    0.444456149     0.008517039
    0.444491838     0.006209039
    0.444526800     0.008895397
    0.444558221     0.009529923
    0.444584146     0.010135347
    0.444614685     0.009947444
    0.444648090     0.012876458
    0.444676645     0.009831874
    0.444704425     0.008150416
    0.444729994     0.007530196
    0.444760076     0.004411958
    0.444794541     0.005249671
    0.444827044     0.006482692
    0.444853483     0.005342632
    0.444883351     0.006119107
    0.444918090     0.005858209
    0.444946505     0.005895645
    0.444977310     0.004959566
    0.445015025     0.002006365
    0.445047964    -0.000843391
    0.445077921    -0.000222750
    0.445109721     0.001031613
    0.445143542     0.002049421
    0.445175590     0.001556949
    0.445208307     0.002794376
    0.445237380     0.002359310
    0.445268129     0.004528607
    0.445296533     0.003516455
    0.445327880     0.002552989
    0.445352483     0.002241883
    0.445384493     0.002980431
    0.445413236     0.003308880
    0.445443617     0.001216991
    0.445480875     0.001400008
    0.445514164     0.000784139
    0.445547015    -0.001067372
    0.445573404     0.000686202
    0.445604527    -0.000021125
    0.445634071    -0.001337224
    0.445667771     0.000026376
    0.445694318     0.003776163
    0.445729005     0.000979973
    0.445758561     0.001077386
    0.445793292     0.000549094
    0.445820881    -0.000058240
    0.445848722     0.002162565
    0.445878050     0.000556033
    0.445911625    -0.000067810
    0.445942852     0.000596248
    0.445968143     0.001078094
    0.445994276     0.003403175
    0.446022881    -0.000062340
    0.446047494    -0.000252133
    0.446070958     0.000227952
    0.446100501    -0.000681157
    0.446126673     0.000428828
    0.446151851     0.000454336
    0.446180109    -0.002879906
    0.446213093    -0.005373157
    0.446241482    -0.007239256
    0.446269443    -0.009141663
    0.446302073    -0.009365252
    0.446327798    -0.009493437
    0.446349333    -0.013071648
    0.446375399    -0.012017731
    0.446406065    -0.013075219
    0.446438318    -0.012263314
    0.446465045    -0.010918529
    0.446499879    -0.012266993
    0.446535978    -0.011804428
    0.446565741    -0.011567383
    0.446589591    -0.009528462
    0.446624084    -0.008366072
    0.446660519    -0.008801286
    0.446691780    -0.008592547
    0.446717140    -0.010094989
    0.446751760    -0.008435680
    0.446783550    -0.008037110
    0.446815698    -0.007457044
    0.446844091    -0.007526140
    0.446869950    -0.008619294
    0.446897769    -0.008197134
    0.446920880    -0.008484732
    0.446946811    -0.006050694
    0.446976446    -0.006489822
    0.446999498    -0.008499505
    0.447021134    -0.008099577
    0.447057125    -0.007699412
    0.447085214    -0.005946229
    0.447119104    -0.006821428
    0.447147218    -0.004959749
    0.447177463    -0.005432818
    0.447204673    -0.004724869
    0.447226549    -0.007354822
    0.447257598    -0.009330569
    0.447288803    -0.009640872
    0.447318370    -0.010488192
    0.447347371    -0.013433154
    0.447374556    -0.013390607
    0.447402266    -0.015032159
    0.447425845    -0.016498372
    0.447451784    -0.017974582
    0.447486965    -0.016812365
    0.447522663    -0.020053244
    0.447553787    -0.021558925
    0.447586157    -0.023101636
    0.447627033    -0.024054398
    0.447649857    -0.026163296
    0.447671998    -0.024463687
    0.447700757    -0.022616008
    0.447728353    -0.022300451
    0.447751274    -0.019016912
    0.447777367    -0.019635594
    0.447806608    -0.018211625
    0.447832650    -0.016249677
    0.447868450    -0.015721216
    0.447893238    -0.012141398
    0.447918239    -0.009809164
    0.447950022    -0.008015460
    0.447981945    -0.005371894
    0.448012551    -0.003605818
    0.448033051    -0.005301170
    0.448061511    -0.004772104
    0.448092377    -0.002920627
    0.448115059     0.000450763
    0.448142426     0.000478314
    0.448170126     0.003266957
    0.448204355     0.000020676
    0.448237419     0.001390542
    0.448268784     0.000606166
    0.448300796     0.005081165
    0.448333566     0.005113443
    0.448370444     0.004800083
    0.448395916     0.006115964
    0.448424931     0.005499282
    0.448453092     0.004609203
    0.448478607     0.005843560
    0.448505560     0.004875917
    0.448536458     0.006158025
    0.448569980     0.006264979
    0.448600735     0.004235354
    0.448626922     0.003296922
    0.448654331     0.003268793
    0.448688423     0.003459768
    0.448719453     0.006891662
    0.448742142     0.006926694
    0.448767590     0.006905184
    0.448792085     0.008080131
    0.448818313     0.010014634
    0.448845585     0.010811286
    0.448872389     0.012454168
    0.448901029     0.012166644
    0.448932499     0.013470053
    0.448966999     0.013430820
    0.448994321     0.011662148
    0.449029574     0.011272899
    0.449066509     0.011707115
    0.449098662     0.011145706
    0.449131412     0.011622483
    0.449163190     0.014130856
    0.449191885     0.015337642
    0.449224625     0.015381788
    0.449251480     0.016064939
    0.449277856     0.016893771
    0.449312661     0.019292742
    0.449341075     0.017398463
    0.449372639     0.016276510
    0.449406968     0.014942106
    0.449437429     0.015413522
    0.449461923     0.017055417
    0.449487457     0.016192955
    0.449518169     0.015440967
    0.449546470     0.014754854
    0.449579102     0.013543860
    0.449605137     0.012047232
    0.449634660     0.009604601
    0.449661673     0.009427154
    0.449701514     0.007829075
    0.449734833     0.007588030
    0.449757831     0.005372584
    0.449783295     0.003982215
    0.449802927     0.002774114
    0.449839831     0.001591176
    0.449871228     0.003313446
    0.449892818     0.000322496
    0.449919561    -0.000521751
    0.449942735    -0.000409651
    0.449967080    -0.000543923
    0.449988100    -0.003721490
    0.450011149    -0.007885890
    0.450046431    -0.007561750
    0.450077022    -0.008064254
    0.450105998    -0.008158981
    0.450134303    -0.009057808
    0.450167140    -0.007163888
    0.450205731    -0.009104989
    0.450241494    -0.011617040
    0.450280482    -0.012454928
    0.450313996    -0.010752942
    0.450341652    -0.014205697
    0.450366551    -0.013876801
    0.450396357    -0.015309825
    0.450424292    -0.015820842
    0.450448293    -0.018624900
    0.450474203    -0.019079929
    0.450502996    -0.018218935
    0.450536472    -0.016284680
    0.450576546    -0.015052856
    0.450603581    -0.013878542
    0.450625248    -0.014502741
    0.450649502    -0.015808412
    0.450682492    -0.016075322
    0.450707277    -0.016339984
    0.450727808    -0.016045400
    0.450754664    -0.014692735
    0.450779918    -0.013244787
    0.450808287    -0.011543043
    0.450843147    -0.014575213
    0.450867455    -0.015086690
    0.450896656    -0.015996205
    0.450930253    -0.018364560
    0.450955484    -0.018424480
    0.450977953    -0.017346199
    0.451008679    -0.017177688
    0.451041218    -0.019876422
    0.451074632    -0.022242542
    0.451101555    -0.021644959
    0.451126166    -0.022380396
    0.451153947    -0.021546729
    0.451184079    -0.021960783
    0.451218193    -0.020580645
    0.451239515    -0.023039907
    0.451263630    -0.023316478
    0.451291957    -0.022900000
    0.451315747    -0.021848305
    0.451339994    -0.022368314
    0.451375647    -0.022490561
    0.451402101    -0.021055973
    0.451431365    -0.020590348
    0.451454089    -0.021903383
    0.451485063    -0.019371674
    0.451516349    -0.018691762
    0.451545459    -0.019794132
    0.451573883    -0.017409019
    0.451601733    -0.016793403
    0.451627585    -0.020718237
    0.451653986    -0.021489336
    0.451687718    -0.020805415
    0.451724063    -0.018127097
    0.451757557    -0.020682905
    0.451786256    -0.019608100
    0.451811996    -0.021355400
    0.451849872    -0.021699316
    0.451879009    -0.020198451
    0.451905746    -0.019162414
    0.451936225    -0.018290697
    0.451965932    -0.015208443
    0.451988075    -0.014813821
    0.452012941    -0.013932394
    0.452040785    -0.012854392
    0.452065912    -0.014105656
    0.452093474    -0.013371570
    0.452120587    -0.011982944
    0.452147533    -0.010451542
    0.452176345    -0.011883474
    0.452205872    -0.011783729
    0.452232462    -0.011197161
    0.452266690    -0.012676000
    0.452297050    -0.011983304
    0.452321218    -0.014005081
    0.452352093    -0.013644220
    0.452382661    -0.011890720
    0.452421302    -0.013386369
    0.452456386    -0.014777932
    0.452481808    -0.014781965
    0.452510050    -0.013490690
    0.452535366    -0.012602865
    0.452564131    -0.013073966
    0.452594745    -0.013196437
    0.452621613    -0.013920202
    0.452644300    -0.011674211
    0.452672833    -0.009622467
    0.452701494    -0.008994576
    0.452729810    -0.008904612
    0.452757258    -0.009950408
    0.452785357    -0.011697303
    0.452809429    -0.011498962
    0.452842530    -0.012629471
    0.452865843    -0.013142173
    0.452892357    -0.011160265
    0.452922812    -0.011464732
    0.452954378    -0.010635811
    0.452983439    -0.013339074
    0.453014467    -0.013826248
    0.453040399    -0.014003218
    0.453061340    -0.016199548
    0.453086566    -0.015142488
    0.453117238    -0.014697225
    0.453145498    -0.014363474
    0.453176950    -0.015021814
    0.453202100    -0.015056578
    0.453233660    -0.013757237
    0.453269487    -0.013199979
    0.453302926    -0.014459592
    0.453333733    -0.009770598
    0.453366181    -0.006280549
    0.453394574    -0.006964482
    0.453414490    -0.007942060
    0.453437500    -0.008552193
    0.453467449    -0.009044638
    0.453494666    -0.009461021
    0.453523165    -0.006262470
    0.453553426    -0.004891599
    0.453580899    -0.004732384
    0.453609229    -0.000983754
    0.453639441    -0.001541632
    0.453673783    -0.001841735
    0.453699395    -0.003510231
    0.453720106    -0.001285336
    0.453748190    -0.002375945
    0.453779680    -0.004318839
    0.453810670    -0.004675414
    0.453841872    -0.004881002
    0.453873953    -0.003764762
    0.453903113    -0.002781476
    0.453928985    -0.000291961
    0.453960657     0.001131245
    0.453989950     0.000199093
    0.454018838    -0.000273543
    0.454050885    -0.000662602
    0.454080092    -0.000002832
    0.454108180    -0.000247720
    0.454131492     0.001652201
    0.454156124    -0.000166510
    0.454178129     0.000120452
    0.454210825    -0.001412648
    0.454239702    -0.001929420
    0.454265699    -0.001368434
    0.454295434    -0.002324658
    0.454322892    -0.003228287
    0.454356983    -0.001998923
    0.454383441    -0.002455141
    0.454413095    -0.000485862
    0.454436908     0.000591197
    0.454465987     0.000459679
    0.454497664     0.000324159
    0.454526650     0.002956825
    0.454554089     0.004643499
    0.454577854     0.006384519
    0.454607784     0.002748205
    0.454642653     0.005512051
    0.454675144     0.005088662
    0.454708782     0.006739380
    0.454744191     0.005938525
    0.454785523     0.007524815
    0.454819111     0.005739558
    0.454846936     0.005484634
    0.454874894     0.002924571
    0.454900546     0.001517321
    0.454932410     0.001091057
    0.454962285    -0.000081558
    0.454986885     0.000309639
    0.455013469    -0.001267576
    0.455040029    -0.003984867
    0.455078623    -0.007477941
    0.455108000    -0.009653462
    0.455137343    -0.010681880
    0.455166523    -0.012910064
    0.455190281    -0.011060342
    0.455214529    -0.011537382
    0.455241358    -0.009735138
    0.455272842    -0.012107271
    0.455298875    -0.015425280
    0.455332864    -0.013824335
    0.455361365    -0.014297983
    0.455394329    -0.015377726
    0.455422490    -0.015686160
    0.455447416    -0.016356547
    0.455476333    -0.016855474
    0.455504537    -0.017131237
    0.455530938    -0.017157075
    0.455557114    -0.019639891
    0.455580391    -0.019620653
    0.455610590    -0.019878976
    0.455642615    -0.021713264
    0.455675196    -0.022300297
    0.455702652    -0.021012432
    0.455729062    -0.020931683
    0.455754515    -0.020830229
    0.455779415    -0.022556287
    0.455808836    -0.024322441
    0.455830624    -0.020471064
    0.455857784    -0.019752982
    0.455896771    -0.018574212
    0.455936248    -0.017756476
    0.455961574    -0.016659060
    0.455986159    -0.017602089
    0.456013465    -0.016696276
    0.456041980    -0.015620535
    0.456063356    -0.015352765
    0.456086135    -0.014850477
    0.456109557    -0.012165908
    0.456130409    -0.012994010
    0.456153882    -0.011058112
    0.456176171    -0.008490152
    0.456204095    -0.011565529
    0.456234115    -0.011930159
    0.456267724    -0.011206280
    0.456292890    -0.012132069
    0.456316084    -0.010932845
    0.456343194    -0.011020629
    0.456372110    -0.010217669
    0.456397125    -0.010543261
    0.456417261    -0.010325506
    0.456442562    -0.009148560
    0.456473811    -0.010570840
    0.456501455    -0.010703799
    0.456531164    -0.012022311
    0.456559104    -0.012459842
    0.456583786    -0.012847922
    0.456604931    -0.010388345
    0.456631667    -0.007450932
    0.456660881    -0.004302136
    0.456689753    -0.003674805
    0.456725290    -0.003359291
    0.456760904    -0.003186252
    0.456790107    -0.003929059
    0.456817556    -0.003595405
    0.456844092    -0.001793060
    0.456878996    -0.002661755
    0.456910081    -0.000946989
    0.456939264    -0.000004438
    0.456967334    -0.000456872
    0.457007233    -0.001592540
    0.457028032    -0.000715013
    0.457058472    -0.000578825
    0.457090380    -0.000000693
    0.457117974    -0.000430502
    0.457144780     0.002243451
    0.457173185     0.002988511
    0.457196912     0.004447148
    0.457221631     0.004895372
    0.457245660     0.003419631
    0.457272192     0.002311291
    0.457299410     0.002926630
    0.457330439     0.002979600
    0.457365274     0.001258076
    0.457392762     0.001409244
    0.457421180     0.000152003
    0.457455839    -0.001853127
    0.457478816    -0.001939778
    0.457508279    -0.004551800
    0.457534802    -0.004948626
    0.457562492    -0.005528885
    0.457590730    -0.006091558
    0.457618728    -0.010206006
    0.457640520    -0.009953664
    0.457663943    -0.008350105
    0.457694363    -0.009896897
    0.457717236    -0.009287960
    0.457741550    -0.007619891
    0.457765640    -0.008413108
    0.457793092    -0.009973935
    0.457817368    -0.010163845
    0.457847387    -0.009631539
    0.457879646    -0.006169508
    0.457908471    -0.005315883
    0.457938177    -0.005629773
    0.457964746    -0.002376561
    0.457991633    -0.002542739
    0.458018692    -0.002618854
    0.458043919    -0.004207411
    0.458072060    -0.003671459
    0.458098754     0.000788741
    0.458123546     0.001909323
    0.458149479     0.002232761
    0.458181208     0.003710907
    0.458219954     0.003841025
    0.458251800     0.003946510
    0.458285584     0.004219484
    0.458314149     0.003902145
    0.458342754     0.002798765
    0.458377040     0.004422911
    0.458401587     0.004357487
    0.458433798     0.002606391
    0.458456737     0.004825535
    0.458485171     0.006165436
    0.458512616     0.005597658
    0.458540132     0.007192891
    0.458564676     0.007154049
    0.458592957     0.008038847
    0.458618735     0.007355505
    0.458645964     0.007578361
    0.458676130     0.008651951
    0.458703265     0.010956077
    0.458735264     0.012725520
    0.458766423     0.009492532
    0.458789034     0.012854887
    0.458815712     0.014818290
    0.458849135     0.014143738
    0.458881119     0.017099533
    0.458915817     0.016934442
    0.458940293     0.015901534
    0.458969695     0.015560039
    0.458999298     0.016853236
    0.459030935     0.014842660
    0.459061325     0.017002453
    0.459087636     0.017619676
    0.459119923     0.019018106
    0.459151703     0.020036943
    0.459190703     0.020817977
    0.459220698     0.020795769
    0.459239599     0.024553066
    0.459257025     0.024456499
    0.459279811     0.025251796
    0.459303819     0.026471837
    0.459335495     0.026693077
    0.459376260     0.026428242
    0.459405076     0.028603354
    0.459427451     0.030566986
    0.459457196     0.033329572
    0.459485987     0.030818170
    0.459509381     0.032825256
    0.459530211     0.033041206
    0.459558917     0.033519592
    0.459585353     0.033170230
    0.459616157     0.034568937
    0.459640613     0.034424901
    0.459664386     0.034810485
    0.459691419     0.033393005
    0.459718944     0.034699376
    0.459743263     0.035324524
    0.459763682     0.034032677
    0.459789437     0.035706639
    0.459808760     0.036562128
    0.459837306     0.037814710
    0.459869912     0.034292028
    0.459902222     0.034364594
    0.459928627     0.034633334
    0.459949335     0.031956889
    0.459973752     0.031204562
    0.460004423     0.027708197
    0.460034960     0.026274480
    0.460069074     0.026366738
    0.460089962     0.025490104
    0.460115607     0.024262786
    0.460141445     0.022750795
    0.460164796     0.023071171
    0.460204154     0.023482652
    0.460236497     0.023722995
    0.460257106     0.022932522
    0.460281402     0.025329499
    0.460303801     0.025992270
    0.460329312     0.026718076
    0.460356881     0.025856470
    0.460383380     0.024538265
    0.460412099     0.025868313
    0.460442351     0.026238366
    0.460477036     0.024331660
    0.460510256     0.026761584
    0.460535059     0.024092720
    0.460556819     0.022290156
    0.460584273     0.022938372
    0.460615485     0.021457920
    0.460642690     0.020161457
    0.460670247     0.019292174
    0.460693629     0.016247157
    0.460720875     0.016430984
    0.460753411     0.015996685
    0.460782205     0.013682361
    0.460812855     0.012684153
    0.460843956     0.012111914
    0.460871304     0.013084628
    0.460899868     0.013717186
    0.460924415     0.009956351
    0.460960131     0.005912933
    0.460995791     0.005742788
    0.461022347     0.003988491
    0.461047683     0.001952804
    0.461075816    -0.000998481
    0.461098115    -0.002956033
    0.461122345    -0.004338042
    0.461154816    -0.003882151
    0.461184929    -0.004888624
    0.461207745    -0.006171540
    0.461233337    -0.003566273
    0.461263959    -0.003243620
    0.461294389    -0.004537201
    0.461321109    -0.004308543
    0.461341225    -0.006859569
    0.461361269    -0.006995211
    0.461382025    -0.006094454
    0.461407472    -0.003263005
    0.461430905    -0.003118665
    0.461454139    -0.004320034
    0.461485918    -0.004859587
    0.461513058    -0.004484911
    0.461542361    -0.001172430
    0.461576384    -0.002534152
    0.461602943    -0.004530438
    0.461624286    -0.002685760
    0.461647212    -0.004471955
    0.461678376    -0.007699951
    0.461702858    -0.006832679
    0.461732884    -0.004694091
    0.461761405    -0.006698846
    0.461794366    -0.005028019
    0.461836547    -0.005507268
    0.461860987    -0.004992194
    0.461885007    -0.004247275
    0.461912536    -0.001329033
    0.461949405     0.001038707
    0.461977181     0.001922819
    0.462006990     0.002268934
    0.462030055     0.003848140
    0.462053667     0.005281385
    0.462079673     0.005056334
    0.462104325     0.005451991
    0.462133288     0.007569128
    0.462159533     0.007700821
    0.462181397     0.007843529
    0.462208117     0.004965804
    0.462231892     0.005154103
    0.462259472     0.001911615
    0.462285389     0.000225160
    0.462318280    -0.000155814
    0.462349996     0.000355535
    0.462376523     0.000031076
    0.462405872     0.001720908
    0.462441662     0.001599064
    0.462467124     0.002459489
    0.462492796     0.006492707
    0.462522950     0.006838353
    0.462554734     0.007157290
    0.462576537     0.006200508
    0.462604639     0.006805398
    0.462634602     0.003758213
    0.462659171     0.004199666
    0.462693040     0.004474949
    0.462717290     0.005202551
    0.462745583     0.005212202
    0.462768702     0.005704492
    0.462796608     0.008911930
    0.462825807     0.009016276
    0.462858112     0.010076304
    0.462881892     0.011057466
    0.462910906     0.009810166
    0.462941735     0.009964595
    0.462978926     0.011714297
    0.463008093     0.009256619
    0.463034017     0.009178934
    0.463061391     0.009683626
    0.463086359     0.006748377
    0.463113237     0.007462275
    0.463144001     0.006557468
    0.463171220     0.005785416
    0.463194752     0.006162308
    0.463217244     0.006299669
    0.463247745     0.004543991
    0.463268437     0.006307931
    0.463293597     0.004997499
    0.463325931     0.006949488
    0.463360778     0.005838043
    0.463389146     0.003936291
    0.463415421     0.005798556
    0.463435594     0.005815554
    0.463456271     0.008053392
    0.463483676     0.010137991
    0.463511319     0.010098416
    0.463542564     0.010599279
    0.463571962     0.012450743
    0.463595906     0.013178218
    0.463613083     0.015363010
    0.463633808     0.014637206
    0.463664519     0.013114198
    0.463687154     0.014501351
    0.463708386     0.015944521
    0.463734746     0.016058137
    0.463756819     0.015844310
    0.463787474     0.017578411
    0.463817725     0.017610308
    0.463847335     0.021390091
    0.463869354     0.022557389
    0.463897068     0.023402497
    0.463923883     0.022459121
    0.463951766     0.021324728
    0.463980133     0.019585275
    0.464013956     0.018203037
    0.464037892     0.017791743
    0.464058562     0.018244117
    0.464087563     0.019491357
    0.464114777     0.019682993
    0.464148309     0.019055057
    0.464171512     0.020227003
    0.464190086     0.020319762
    0.464212590     0.020612947
    0.464242696     0.019338387
    0.464275750     0.015825259
    0.464311217     0.016052828
    0.464337501     0.017708181
    0.464368236     0.016773144
    0.464395415     0.017267367
    0.464422613     0.016770480
    0.464446426     0.017908932
    0.464478110     0.017734006
    0.464499090     0.017742579
    0.464529033     0.018990721
    0.464558932     0.021181443
    0.464592355     0.023543752
    0.464619803     0.024646359
    0.464648602     0.024437207
    0.464675495     0.020681081
    0.464703583     0.020101971
    0.464735578     0.021333415
    0.464762034     0.019507589
    0.464793270     0.020098185
    0.464823609     0.018788952
    0.464850625     0.017984327
    0.464877640     0.017611172
    0.464901399     0.016025329
    0.464921847     0.014223141
    0.464946273     0.013678196
    0.464980504     0.014661479
    0.465004181     0.014830664
    0.465027578     0.015955687
    0.465056777     0.016854607
    0.465083677     0.017051440
    0.465111485     0.018206998
    0.465132449     0.015854027
    0.465157892     0.014563593
    0.465181146     0.014571077
    0.465213292     0.012488753
    0.465248855     0.008805870
    0.465271058     0.007854456
    0.465298990     0.006175215
    0.465320114     0.004602613
    0.465352391     0.002287134
    0.465390646     0.005145941
    0.465421294     0.005243749
    0.465451248     0.005058412
    0.465482153     0.004650879
    0.465512943     0.005074567
    0.465539910     0.004855063
    0.465566312     0.004353076
    0.465588262     0.005436543
    0.465612231     0.007093716
    0.465640944     0.008238126
    0.465672810     0.010751372
    0.465708822     0.012128561
    0.465738542     0.009735984
    0.465764261     0.013286288
    0.465792394     0.013165146
    0.465819826     0.012647095
    0.465847419     0.013907247
    0.465882490     0.013182824
    0.465907824     0.015177306
    0.465937530     0.015773893
    0.465966320     0.017187130
    0.465992116     0.017524217
    0.466017055     0.018393057
    0.466042254     0.016297958
    0.466064850     0.016235751
    0.466091584     0.016828138
    0.466119832     0.019070686
    0.466152213     0.019479346
    0.466181377     0.018665643
    0.466206858     0.021592656
    0.466229468     0.021922846
    0.466255528     0.025095483
    0.466280114     0.025806369
    0.466315313     0.026151439
    0.466340444     0.025579464
    0.466363121     0.027203210
    0.466390880     0.024072408
    0.466415790     0.023633110
    0.466445193     0.023368862
    0.466479469     0.020816972
    0.466502000     0.020980361
    0.466526009     0.020833619
    0.466550201     0.017941443
    0.466571504     0.014256507
    0.466592972     0.013364570
    0.466624134     0.010570029
    0.466651753     0.009978107
    0.466677991     0.008975034
    0.466705871     0.011348633
    0.466730570     0.013387097
    0.466758420     0.015863044
    0.466792510     0.016304545
    0.466824271     0.017066778
    0.466851457     0.015502709
    0.466875605     0.016247338
    0.466904520     0.016751593
    0.466939528     0.017479769
    0.466963808     0.017414680
    0.466990584     0.015902765
    0.467015189     0.014840120
    0.467039488     0.014915365
    0.467062596     0.016428387
    0.467088242     0.012496064
    0.467108471     0.010932155
    0.467134109     0.012046792
    0.467157007     0.012634255
    0.467180823     0.011185363
    0.467203590     0.012265258
    0.467234900     0.012386790
    0.467263886     0.010226189
    0.467289700     0.010319694
    0.467312935     0.007975873
    0.467335021     0.006386802
    0.467357138     0.004892669
    0.467384709     0.003359861
    0.467412191     0.007052544
    0.467439568     0.004930772
    0.467467215     0.002712015
    0.467494407     0.003578361
    0.467519533     0.001001417
    0.467550703     0.001470060
    0.467580421    -0.000522238
    0.467605221    -0.002743190
    0.467627221    -0.004453309
    0.467659267    -0.004866993
    0.467699191    -0.004922887
    0.467730955    -0.005517968
    0.467759343    -0.005712842
    0.467782133    -0.006012138
    0.467804811    -0.006461441
    0.467832360    -0.007341862
    0.467858599    -0.010084577
    0.467880665    -0.010809146
    0.467903384    -0.010472810
    0.467929843    -0.010981887
    0.467953340    -0.007685786
    0.467984174    -0.008717618
    0.468009337    -0.008229054
    0.468044168    -0.006178458
    0.468077177    -0.004483967
    0.468105432    -0.004677159
    0.468127155    -0.002856629
    0.468151986     0.000223471
    0.468186582     0.000995078
    0.468215030     0.002120466
    0.468236277     0.002481201
    0.468260901     0.000924140
    0.468293757     0.001442327
    0.468318404     0.001497151
    0.468347498    -0.000703427
    0.468372926    -0.002205871
    0.468406991    -0.002740791
    0.468430146    -0.003640874
    0.468455505    -0.002298077
    0.468483107    -0.005478689
    0.468509327    -0.005410772
    0.468533276    -0.004770129
    0.468563790    -0.004411243
    0.468584850    -0.003620945
    0.468612574    -0.005473761
    0.468634863    -0.006106290
    0.468653206    -0.005899148
    0.468673228    -0.005557966
    0.468703379    -0.004623849
    0.468732663    -0.002853289
    0.468754792    -0.002558095
    0.468775750    -0.000715927
    0.468797673    -0.000560510
    0.468822075     0.001140599
    0.468841672     0.002539475
    0.468865015     0.001636800
    0.468890823     0.002278210
    0.468911672     0.001000628
    0.468930967     0.001408944
    0.468953108     0.003323276
    0.468980705     0.002300232
    0.469003729     0.001440023
    0.469036883     0.003502950
    0.469067213     0.004463257
    0.469091750     0.003476285
    0.469121863     0.006548888
    0.469152508     0.006770717
    0.469178884     0.007353659
    0.469210236     0.009093155
    0.469236247     0.012468650
    0.469262997     0.015941170
    0.469297231     0.017752696
    0.469330202     0.021210742
    0.469357054     0.022264807
    0.469384865     0.021283575
    0.469416147     0.021328395
    0.469444081     0.019674258
    0.469472417     0.022012982
    0.469505688     0.020290362
    0.469531436     0.021736450
    0.469562309     0.020442780
    0.469589533     0.020538101
    0.469616686     0.019258637
    0.469640439     0.018295642
    0.469661255     0.018899612
    0.469684531     0.018872835
    0.469706023     0.018900104
    0.469731720     0.018314203
    0.469759846     0.019610565
    0.469787370     0.019961709
    0.469813988     0.020173844
    0.469838856     0.017589037
    0.469860614     0.018381139
    0.469887408     0.018826759
    0.469908175     0.019199928
    0.469932767     0.020352381
    0.469967074     0.020500882
    0.469994417     0.019762169
    0.470023463     0.020628243
    0.470054176     0.020357668
    0.470081221     0.020921437
    0.470109717     0.020544227
    0.470142150     0.020794525
    0.470165768     0.021108153
    0.470187454     0.020477771
    0.470209143     0.018920730
    0.470235205     0.016823724
    0.470260877     0.018318934
    0.470291667     0.020072339
    0.470317377     0.021507545
    0.470343722     0.022913261
    0.470363972     0.020508832
    0.470384599     0.019305992
    0.470400940     0.021354074
